[info]
speed	90
torque	/
position	/
gravity	/
termination type	/
termination val	/
stopmode	/
pause	/
[SetUp]	/
anatomical zero	/
mov1	/
mov2	/
end position	/
scale values	/
max GET mov1	/
max GET mov2	/
[filter]	/
filter	/
[markers by index]	/
move 1	/
move 2	/
max power start	/
max power end	/
	/
[data]
-6.52902	15.53562	-58.738
-6.28014	15.13782	-58.68
-6.28014	15.13782	-58.622
-6.52902	15.53562	-58.562
-6.52902	15.13782	-58.504
-6.28014	15.13782	-58.446
-6.52902	15.53562	-58.387
-6.28014	15.13782	-58.329
-6.28014	15.13782	-58.271
-6.03024	15.13782	-58.213
-6.28014	15.53562	-58.153
-6.52902	15.13782	-58.095
-6.52902	15.53562	-58.036
-6.28014	15.53562	-57.977
-6.03024	15.13782	-57.919
-6.03024	15.13782	-57.861
-6.28014	15.13782	-57.803
-6.28014	15.53562	-57.743
-6.7779	15.13782	-57.685
-6.28014	15.53562	-57.626
-6.52902	15.13782	-57.568
-6.52902	15.13782	-57.51
-6.52902	15.13782	-57.452
-6.7779	15.53562	-57.392
-6.28014	15.53562	-57.333
-6.52902	15.13782	-57.275
-6.52902	15.53562	-57.215
-6.52902	15.13782	-57.157
-6.28014	15.13782	-57.099
-6.52902	15.13782	-57.041
-6.03024	15.53562	-56.982
-6.28014	15.13782	-56.924
-6.7779	15.53562	-56.864
-6.28014	15.13782	-56.806
-6.52902	15.13782	-56.748
-6.52902	15.53562	-56.689
-6.52902	14.739	-56.632
-6.03024	15.53562	-56.573
-6.03024	15.13782	-56.515
-6.03024	15.53562	-56.456
-6.28014	15.53562	-56.396
-5.78136	15.53562	-56.337
-6.03024	14.739	-56.28
-6.03024	15.13782	-56.222
-6.03024	15.13782	-56.164
-6.03024	15.53562	-56.105
-6.52902	15.53562	-56.045
-6.52902	15.13782	-55.987
-6.52902	15.13782	-55.929
-6.28014	15.53562	-55.87
-6.28014	15.13782	-55.812
-6.52902	15.53562	-55.752
-6.52902	15.13782	-55.694
-6.28014	15.13782	-55.636
-6.52902	15.13782	-55.578
-6.52902	15.53562	-55.519
-6.03024	15.53562	-55.459
-6.7779	15.13782	-55.401
-6.7779	15.13782	-55.343
-6.28014	15.53562	-55.284
-6.7779	15.13782	-55.226
-6.28014	15.13782	-55.168
-6.52902	15.53562	-55.108
-6.7779	15.13782	-55.05
-6.7779	15.53562	-54.991
-6.7779	15.13782	-54.933
-6.7779	15.13782	-54.875
-6.7779	15.53562	-54.816
-6.7779	15.13782	-54.758
-7.27566	15.13782	-54.7
-7.27566	15.53562	-54.64
-7.02678	15.13782	-54.582
-6.7779	15.53562	-54.523
-7.02678	15.13782	-54.465
-7.02678	15.13782	-54.407
-7.02678	15.53562	-54.347
-7.02678	15.13782	-54.289
-7.02678	15.13782	-54.231
-7.02678	15.53562	-54.172
-7.27566	15.13782	-54.114
-7.27566	15.13782	-54.056
-7.27566	15.53562	-53.996
-7.27566	15.53562	-53.937
-6.7779	15.13782	-53.879
-7.27566	15.13782	-53.821
-7.27566	15.13782	-53.763
-7.27566	15.13782	-53.705
-7.02678	15.53562	-53.645
-7.02678	15.53562	-53.586
-7.02678	15.13782	-53.528
-7.02678	15.13782	-53.47
-7.27566	15.53562	-53.411
-7.02678	15.13782	-53.353
-6.7779	15.53562	-53.293
-7.02678	15.13782	-53.235
-6.7779	15.13782	-53.177
-7.52454	15.13782	-53.119
-7.02678	15.53562	-53.06
-7.27566	15.13782	-53.002
-7.02678	15.53562	-52.942
-7.52454	15.13782	-52.884
-7.02678	15.13782	-52.826
-7.52454	15.13782	-52.768
-7.27566	15.13782	-52.71
-7.27566	15.53562	-52.651
-7.27566	15.53562	-52.591
-7.27566	15.13782	-52.533
-7.77342	15.53562	-52.474
-7.52454	15.13782	-52.416
-8.02332	15.13782	-52.358
-7.52454	15.13782	-52.3
-7.52454	15.53562	-52.24
-8.02332	15.13782	-52.182
-7.77342	15.13782	-52.124
-7.77342	15.53562	-52.065
-8.02332	15.13782	-52.007
-7.77342	15.53562	-51.948
-8.2722	15.13782	-51.89
-8.02332	15.13782	-51.832
-8.02332	15.53562	-51.772
-8.52108	15.13782	-51.714
-8.52108	15.53562	-51.655
-8.52108	15.13782	-51.597
-8.52108	15.13782	-51.539
-8.52108	15.53562	-51.479
-8.52108	15.13782	-51.421
-8.02332	15.53562	-51.362
-8.02332	14.739	-51.305
-8.2722	15.53562	-51.246
-8.2722	15.53562	-51.186
-8.02332	15.13782	-51.128
-8.2722	15.53562	-51.069
-8.52108	15.13782	-51.011
-8.76996	15.13782	-50.953
-8.76996	15.13782	-50.895
-8.76996	15.53562	-50.835
-8.2722	15.13782	-50.777
-8.2722	15.53562	-50.718
-8.52108	15.13782	-50.66
-8.2722	15.53562	-50.6
-8.52108	14.739	-50.544
-8.52108	15.53562	-50.485
-8.76996	15.53562	-50.425
-8.2722	15.13782	-50.367
-8.2722	15.13782	-50.309
-8.52108	15.13782	-50.251
-8.52108	15.53562	-50.192
-9.01884	15.13782	-50.134
-8.76996	15.13782	-50.076
-9.01884	15.53562	-50.016
-8.52108	15.13782	-49.958
-9.01884	15.13782	-49.9
-8.76996	15.53562	-49.841
-8.76996	15.13782	-49.783
-9.01884	15.53562	-49.723
-8.52108	15.13782	-49.665
-9.01884	15.53562	-49.606
-9.26772	15.13782	-49.548
-8.76996	15.13782	-49.49
-9.26772	15.53562	-49.43
-9.01884	15.13782	-49.372
-9.01884	15.53562	-49.313
-9.26772	15.13782	-49.255
-9.26772	15.13782	-49.197
-9.26772	15.53562	-49.137
-10.01538	15.13782	-49.079
-10.01538	15.13782	-49.022
-10.01538	15.53562	-48.962
-10.01538	15.13782	-48.904
-9.7665	15.53562	-48.845
-10.26426	15.13782	-48.787
-9.7665	15.13782	-48.729
-10.01538	15.53562	-48.669
-10.26426	15.13782	-48.611
-10.01538	15.53562	-48.552
-10.26426	14.739	-48.495
-10.01538	15.53562	-48.436
-10.51314	15.13782	-48.378
-10.26426	15.53562	-48.318
-9.7665	15.53562	-48.259
-9.7665	15.13782	-48.201
-10.01538	14.739	-48.144
-10.01538	15.53562	-48.085
-10.01538	15.53562	-48.025
-10.01538	15.13782	-47.967
-10.51314	15.53562	-47.908
-10.26426	15.13782	-47.85
-10.51314	15.53562	-47.79
-10.51314	15.13782	-47.732
-10.26426	15.13782	-47.674
-10.01538	15.13782	-47.616
-10.01538	15.13782	-47.559
-10.51314	15.53562	-47.499
-10.01538	15.53562	-47.44
-10.01538	15.13782	-47.382
-10.26426	15.13782	-47.324
-10.26426	15.53562	-47.264
-10.26426	15.13782	-47.206
-9.7665	15.13782	-47.148
-10.26426	15.53562	-47.089
-9.7665	15.13782	-47.031
-10.01538	15.53562	-46.971
-10.01538	15.13782	-46.913
-10.26426	15.13782	-46.855
-10.51314	15.13782	-46.797
-10.51314	15.53562	-46.738
-10.26426	15.13782	-46.68
-10.01538	15.13782	-46.622
-10.01538	15.53562	-46.562
-10.26426	15.13782	-46.504
-10.51314	15.53562	-46.445
-10.51314	15.13782	-46.387
-10.51314	15.13782	-46.329
-10.26426	15.53562	-46.269
-10.76202	15.13782	-46.211
-10.76202	15.13782	-46.153
-10.51314	15.13782	-46.095
-10.51314	15.53562	-46.036
-10.51314	15.13782	-45.978
-11.0109	15.53562	-45.919
-11.0109	15.13782	-45.861
-11.0109	15.53562	-45.801
-11.0109	15.13782	-45.743
-10.76202	15.13782	-45.685
-11.25978	15.53562	-45.626
-11.25978	15.13782	-45.568
-11.0109	15.53562	-45.508
-11.25978	15.53562	-45.449
-11.25978	14.739	-45.392
-11.0109	15.13782	-45.334
-11.0109	15.53562	-45.275
-11.0109	15.13782	-45.217
-11.50968	15.53562	-45.157
-11.25978	15.53562	-45.098
-11.25978	15.13782	-45.04
-11.0109	15.13782	-44.982
-11.25978	15.13782	-44.924
-11.25978	15.53562	-44.864
-11.50968	15.13782	-44.806
-11.0109	15.13782	-44.748
-11.0109	15.53562	-44.689
-11.50968	15.13782	-44.631
-11.50968	15.13782	-44.573
-11.50968	15.53562	-44.514
-11.0109	15.13782	-44.456
-11.50968	15.13782	-44.398
-11.50968	15.53562	-44.338
-11.0109	15.13782	-44.28
-11.25978	15.53562	-44.221
-11.0109	15.13782	-44.163
-11.0109	15.53562	-44.103
-11.50968	15.13782	-44.045
-11.75856	15.13782	-43.987
-11.75856	15.13782	-43.929
-11.50968	15.53562	-43.87
-11.25978	15.13782	-43.812
-11.50968	15.53562	-43.752
-11.50968	15.13782	-43.694
-12.00744	15.13782	-43.636
-12.00744	15.53562	-43.577
-12.00744	15.53562	-43.517
-11.75856	15.13782	-43.459
-11.75856	15.13782	-43.401
-11.75856	15.13782	-43.343
-11.75856	15.53562	-43.284
-12.25632	15.13782	-43.226
-12.25632	15.13782	-43.168
-12.5052	15.53562	-43.108
-12.00744	15.53562	-43.049
-12.25632	15.13782	-42.991
-12.25632	15.13782	-42.933
-12.75408	15.13782	-42.875
-13.00296	15.53562	-42.816
-12.75408	15.13782	-42.758
-13.00296	15.13782	-42.7
-12.5052	15.53562	-42.64
-12.75408	15.53562	-42.581
-12.75408	15.13782	-42.523
-13.25286	15.13782	-42.465
-13.25286	15.13782	-42.407
-12.75408	15.53562	-42.347
-12.75408	15.13782	-42.289
-12.75408	15.53562	-42.23
-12.75408	15.13782	-42.172
-12.75408	15.13782	-42.114
-13.25286	15.53562	-42.054
-13.25286	15.13782	-41.996
-12.75408	15.13782	-41.938
-12.75408	15.53562	-41.879
-12.75408	15.13782	-41.821
-12.75408	15.53562	-41.761
-13.25286	15.13782	-41.703
-13.00296	15.53562	-41.644
-13.00296	15.13782	-41.586
-12.75408	15.13782	-41.528
-12.5052	15.13782	-41.47
-12.75408	15.53562	-41.411
-12.75408	15.13782	-41.353
-13.00296	15.53562	-41.293
-13.00296	15.13782	-41.235
-12.75408	15.13782	-41.177
-13.00296	15.53562	-41.118
-12.75408	15.13782	-41.06
-13.00296	15.53562	-41
-12.5052	15.13782	-40.942
-12.75408	15.13782	-40.884
-13.00296	15.13782	-40.826
-12.75408	15.53562	-40.767
-12.75408	15.13782	-40.709
-13.00296	15.53562	-40.649
-13.00296	15.13782	-40.591
-12.75408	15.13782	-40.533
-13.25286	15.53562	-40.474
-12.75408	15.13782	-40.416
-13.00296	15.53562	-40.356
-13.00296	15.13782	-40.298
-12.75408	15.13782	-40.24
-13.00296	15.13782	-40.182
-13.00296	15.53562	-40.123
-13.00296	15.13782	-40.065
-12.75408	15.53562	-40.005
-12.75408	15.13782	-39.948
-13.25286	15.13782	-39.89
-12.75408	15.53562	-39.83
-13.00296	15.13782	-39.772
-12.75408	15.13782	-39.714
-12.75408	15.53562	-39.655
-13.25286	15.13782	-39.597
-13.25286	15.53562	-39.537
-13.00296	15.13782	-39.479
-13.25286	15.53562	-39.42
-12.75408	15.13782	-39.362
-13.25286	15.13782	-39.304
-12.75408	15.53562	-39.244
-13.00296	15.13782	-39.186
-12.75408	15.13782	-39.128
-13.25286	15.53562	-39.069
-13.25286	15.13782	-39.011
-12.75408	15.13782	-38.953
-13.00296	15.53562	-38.893
-12.5052	15.13782	-38.835
-12.5052	15.13782	-38.777
-12.25632	15.53562	-38.718
-12.75408	15.13782	-38.66
-12.25632	15.53562	-38.6
-12.5052	15.13782	-38.542
-12.5052	15.53562	-38.483
-12.5052	15.13782	-38.425
-12.00744	15.13782	-38.367
-12.25632	15.53562	-38.308
-11.75856	14.739	-38.251
-11.75856	15.53562	-38.192
-12.00744	15.13782	-38.134
-12.00744	15.53562	-38.074
-12.00744	15.13782	-38.016
-11.50968	15.53562	-37.957
-12.00744	15.13782	-37.899
-11.50968	15.13782	-37.841
-11.50968	15.13782	-37.783
-11.75856	15.53562	-37.723
-11.50968	15.53562	-37.664
-11.25978	15.13782	-37.606
-12.00744	15.13782	-37.548
-11.75856	15.53562	-37.488
-11.50968	15.13782	-37.43
-11.50968	15.53562	-37.371
-11.50968	15.13782	-37.313
-11.75856	15.13782	-37.255
-11.25978	15.13782	-37.197
-11.50968	15.53562	-37.137
-11.50968	15.13782	-37.079
-11.75856	15.53562	-37.02
-12.00744	15.53562	-36.96
-12.25632	15.13782	-36.903
-11.75856	15.13782	-36.845
-12.00744	15.13782	-36.787
-12.5052	15.53562	-36.727
-12.5052	15.13782	-36.669
-12.5052	15.53562	-36.61
-12.00744	15.13782	-36.552
-12.25632	15.13782	-36.494
-12.25632	15.53562	-36.434
-12.5052	15.13782	-36.376
-12.25632	15.13782	-36.318
-12.25632	15.53562	-36.259
-12.25632	15.13782	-36.201
-12.25632	15.13782	-36.143
-12.75408	15.53562	-36.083
-12.75408	15.13782	-36.025
-12.25632	15.13782	-35.967
-12.25632	15.53562	-35.908
-12.5052	15.13782	-35.85
-12.75408	15.53562	-35.79
-12.5052	15.13782	-35.732
-12.25632	15.53562	-35.673
-12.5052	15.13782	-35.615
-12.5052	15.13782	-35.557
-12.5052	15.53562	-35.497
-12.75408	15.13782	-35.44
-12.5052	15.13782	-35.382
-13.00296	15.53562	-35.322
-12.75408	15.13782	-35.264
-13.00296	15.13782	-35.206
-12.5052	15.53562	-35.147
-12.75408	15.13782	-35.089
-13.00296	15.13782	-35.031
-12.75408	15.53562	-34.971
-12.75408	15.13782	-34.913
-12.75408	15.53562	-34.854
-13.00296	15.13782	-34.796
-13.25286	15.13782	-34.738
-13.25286	15.53562	-34.678
-12.75408	15.13782	-34.62
-13.50174	15.13782	-34.562
-13.00296	15.53562	-34.503
-13.25286	15.13782	-34.445
-13.50174	15.53562	-34.385
-13.50174	15.13782	-34.327
-13.50174	15.13782	-34.269
-13.50174	15.53562	-34.21
-13.00296	15.13782	-34.152
-13.50174	15.13782	-34.094
-13.00296	15.13782	-34.036
-13.25286	15.53562	-33.977
-13.50174	15.53562	-33.917
-13.50174	15.13782	-33.859
-13.50174	15.13782	-33.801
-13.25286	15.13782	-33.743
-13.50174	15.13782	-33.685
-13.75062	15.53562	-33.626
-13.25286	15.53562	-33.566
-13.25286	15.13782	-33.508
-13.75062	15.53562	-33.449
-13.75062	15.13782	-33.391
-13.75062	15.13782	-33.333
-13.50174	15.13782	-33.275
-13.25286	15.53562	-33.215
-13.75062	15.13782	-33.157
-13.50174	15.53562	-33.098
-13.75062	15.13782	-33.04
-13.25286	15.53562	-32.98
-13.25286	15.13782	-32.922
-13.50174	15.53562	-32.863
-13.75062	15.13782	-32.805
-13.75062	15.13782	-32.747
-13.75062	15.13782	-32.689
-13.25286	15.53562	-32.629
-13.75062	15.13782	-32.571
-13.75062	15.53562	-32.512
-13.75062	15.13782	-32.454
-13.50174	15.13782	-32.396
-13.50174	15.53562	-32.337
-13.75062	15.13782	-32.279
-13.25286	15.13782	-32.221
-13.75062	15.53562	-32.161
-13.50174	14.739	-32.105
-13.75062	15.53562	-32.045
-13.75062	15.53562	-31.986
-13.25286	15.53562	-31.926
-13.50174	15.13782	-31.868
-13.50174	15.13782	-31.81
-13.50174	15.13782	-31.752
-13.75062	15.53562	-31.693
-13.50174	15.13782	-31.635
-13.50174	15.13782	-31.577
-13.50174	15.53562	-31.517
-13.50174	15.13782	-31.459
-13.9995	15.53562	-31.4
-13.9995	15.13782	-31.342
-13.75062	15.13782	-31.284
-13.75062	15.53562	-31.224
-13.75062	15.13782	-31.166
-14.24838	15.13782	-31.108
-14.24838	15.53562	-31.049
-13.9995	15.53562	-30.989
-13.9995	15.13782	-30.932
-14.49726	15.13782	-30.874
-14.49726	15.53562	-30.814
-14.49726	15.13782	-30.756
-14.24838	15.13782	-30.698
-14.74614	15.53562	-30.639
-14.74614	15.13782	-30.581
-14.74614	15.13782	-30.523
-14.74614	15.53562	-30.463
-14.24838	15.53562	-30.404
-14.49726	14.739	-30.347
-14.74614	15.53562	-30.288
-14.74614	15.13782	-30.23
-14.24838	15.53562	-30.17
-14.24838	15.13782	-30.112
-14.74614	15.13782	-30.054
-14.74614	15.53562	-29.995
-14.24838	15.13782	-29.937
-14.24838	15.53562	-29.877
-14.24838	15.13782	-29.819
-14.74614	15.13782	-29.761
-13.9995	15.13782	-29.703
-14.49726	15.53562	-29.644
-14.24838	15.13782	-29.586
-14.24838	15.53562	-29.526
-14.74614	15.13782	-29.468
-14.24838	15.53562	-29.409
-14.24838	15.13782	-29.351
-14.24838	15.13782	-29.293
-14.74614	15.13782	-29.235
-14.49726	15.53562	-29.176
-14.49726	15.53562	-29.116
-14.24838	15.13782	-29.058
-14.24838	15.13782	-29
-14.74614	15.53562	-28.941
-14.49726	15.13782	-28.883
-14.24838	15.13782	-28.825
-14.74614	15.53562	-28.765
-14.74614	15.13782	-28.707
-14.49726	15.13782	-28.649
-14.74614	15.13782	-28.591
-14.74614	15.53562	-28.532
-14.49726	15.13782	-28.474
-14.49726	15.53562	-28.414
-14.49726	15.13782	-28.356
-14.74614	15.13782	-28.298
-14.74614	15.53562	-28.239
-14.99604	15.13782	-28.181
-14.74614	15.13782	-28.123
-14.49726	15.53562	-28.063
-14.74614	15.53562	-28.004
-14.99604	15.13782	-27.946
-14.74614	15.13782	-27.888
-14.74614	15.13782	-27.83
-14.74614	15.53562	-27.771
-14.99604	14.739	-27.714
-14.99604	15.53562	-27.655
-14.74614	15.53562	-27.595
-14.99604	15.13782	-27.537
-14.74614	15.13782	-27.479
-14.99604	15.53562	-27.42
-14.49726	15.13782	-27.362
-14.99604	15.53562	-27.302
-14.99604	15.13782	-27.244
-14.99604	15.53562	-27.185
-14.74614	15.13782	-27.127
-14.49726	15.13782	-27.069
-14.74614	15.53562	-27.009
-14.74614	15.13782	-26.951
-14.99604	15.13782	-26.893
-14.74614	15.53562	-26.834
-14.99604	15.13782	-26.776
-14.74614	15.53562	-26.716
-14.74614	15.13782	-26.658
-14.24838	14.739	-26.602
-14.24838	15.53562	-26.542
-14.49726	15.13782	-26.485
-14.24838	15.53562	-26.425
-14.24838	15.53562	-26.366
-14.49726	15.13782	-26.308
-14.74614	15.13782	-26.25
-14.74614	15.13782	-26.192
-14.24838	15.53562	-26.132
-14.74614	15.53562	-26.073
-14.74614	15.13782	-26.015
-14.49726	15.13782	-25.957
-14.49726	15.53562	-25.897
-14.49726	15.13782	-25.839
-14.99604	15.13782	-25.781
-14.74614	15.53562	-25.722
-14.74614	15.13782	-25.664
-14.99604	15.13782	-25.606
-14.99604	15.53562	-25.546
-14.74614	15.13782	-25.488
-14.49726	15.53562	-25.429
-15.24492	15.13782	-25.371
-14.74614	15.53562	-25.311
-14.99604	15.13782	-25.253
-14.99604	15.13782	-25.195
-14.99604	15.53562	-25.136
-15.4938	15.13782	-25.078
-15.74268	15.13782	-25.02
-15.24492	15.53562	-24.96
-15.99156	15.13782	-24.903
-15.74268	15.53562	-24.843
-15.4938	15.13782	-24.785
-15.74268	15.13782	-24.727
-15.74268	15.53562	-24.668
-15.4938	15.13782	-24.61
-15.99156	15.13782	-24.552
-15.4938	15.53562	-24.492
-15.99156	15.13782	-24.434
-15.4938	15.53562	-24.375
-15.99156	15.13782	-24.317
-15.4938	15.53562	-24.257
-15.74268	15.13782	-24.199
-15.4938	15.13782	-24.141
-15.99156	15.13782	-24.083
-15.99156	15.53562	-24.024
-15.4938	15.13782	-23.966
-15.4938	15.53562	-23.906
-15.74268	15.13782	-23.848
-15.99156	15.13782	-23.79
-15.99156	15.13782	-23.732
-15.74268	15.53562	-23.673
-16.24044	15.13782	-23.615
-15.4938	15.53562	-23.555
-15.74268	15.53562	-23.496
-15.74268	15.13782	-23.438
-15.99156	15.13782	-23.38
-15.99156	15.13782	-23.322
-15.74268	15.53562	-23.263
-15.74268	14.739	-23.206
-16.24044	15.53562	-23.147
-15.99156	15.53562	-23.087
-16.24044	15.13782	-23.029
-15.74268	15.53562	-22.97
-15.99156	15.13782	-22.912
-15.74268	15.13782	-22.854
-15.74268	15.53562	-22.794
-15.99156	15.13782	-22.736
-16.48932	15.13782	-22.678
-16.24044	15.53562	-22.619
-15.99156	15.13782	-22.561
-16.24044	15.13782	-22.503
-16.73922	15.53562	-22.443
-16.48932	15.13782	-22.385
-16.24044	15.53562	-22.326
-16.9881	15.13782	-22.268
-16.48932	15.13782	-22.21
-16.48932	15.13782	-22.152
-16.9881	15.53562	-22.092
-16.48932	15.13782	-22.034
-16.48932	15.13782	-21.977
-16.9881	15.53562	-21.917
-16.73922	15.13782	-21.859
-16.48932	15.53562	-21.8
-16.9881	15.13782	-21.742
-16.9881	15.53562	-21.682
-16.9881	15.13782	-21.624
-17.23698	15.13782	-21.566
-16.73922	15.53562	-21.507
-17.23698	15.13782	-21.449
-16.73922	15.53562	-21.389
-16.73922	14.739	-21.333
-17.23698	15.53562	-21.273
-17.23698	15.13782	-21.215
-16.73922	15.53562	-21.156
-16.9881	15.53562	-21.096
-17.23698	15.13782	-21.038
-16.73922	15.13782	-20.98
-16.9881	15.13782	-20.922
-17.23698	15.53562	-20.863
-16.9881	15.13782	-20.805
-16.9881	15.53562	-20.745
-16.9881	15.13782	-20.687
-16.73922	15.53562	-20.628
-16.9881	14.739	-20.571
-16.9881	15.53562	-20.512
-17.23698	15.53562	-20.452
-16.9881	15.13782	-20.395
-17.48586	15.13782	-20.337
-17.48586	15.53562	-20.277
-16.9881	15.13782	-20.219
-16.9881	15.13782	-20.161
-17.23698	15.13782	-20.103
-16.73922	15.13782	-20.045
-17.23698	15.53562	-19.986
-17.23698	15.53562	-19.926
-16.9881	15.13782	-19.868
-16.73922	15.53562	-19.809
-16.9881	15.13782	-19.751
-17.23698	15.13782	-19.693
-16.9881	15.13782	-19.635
-16.9881	15.53562	-19.575
-17.48586	15.53562	-19.516
-17.48586	15.13782	-19.458
-17.73474	15.13782	-19.4
-17.23698	15.53562	-19.34
-17.73474	15.13782	-19.282
-17.73474	15.53562	-19.223
-17.23698	15.13782	-19.165
-17.73474	15.13782	-19.107
-17.73474	15.13782	-19.049
-17.73474	15.53562	-18.989
-17.73474	15.53562	-18.93
-17.73474	15.13782	-18.872
-17.98362	15.13782	-18.814
-17.48586	15.53562	-18.755
-17.73474	15.13782	-18.697
-18.2325	15.13782	-18.639
-18.2325	15.53562	-18.579
-17.98362	15.13782	-18.521
-18.2325	15.53562	-18.462
-18.4824	15.13782	-18.404
-17.98362	15.13782	-18.346
-18.2325	15.13782	-18.288
-18.4824	15.53562	-18.228
-17.98362	15.13782	-18.17
-18.2325	15.13782	-18.112
-18.4824	15.53562	-18.053
-18.4824	15.13782	-17.995
-17.98362	15.53562	-17.935
-18.2325	15.13782	-17.877
-18.4824	15.53562	-17.818
-18.4824	15.13782	-17.76
-17.98362	15.13782	-17.702
-18.4824	15.13782	-17.644
-18.4824	15.13782	-17.586
-17.98362	15.53562	-17.526
-17.98362	15.53562	-17.467
-18.4824	15.13782	-17.409
-17.98362	15.53562	-17.35
-18.2325	15.13782	-17.292
-18.73128	15.13782	-17.234
-18.4824	15.13782	-17.176
-18.2325	15.53562	-17.116
-18.73128	15.13782	-17.058
-18.2325	15.53562	-16.999
-18.2325	15.13782	-16.941
-18.73128	15.13782	-16.883
-18.73128	15.53562	-16.823
-18.2325	15.13782	-16.765
-18.73128	15.13782	-16.707
-18.4824	15.13782	-16.649
-18.4824	15.53562	-16.59
-18.98016	15.53562	-16.53
-18.98016	15.13782	-16.472
-18.73128	15.13782	-16.414
-18.98016	15.13782	-16.356
-18.98016	15.53562	-16.297
-18.98016	15.13782	-16.239
-19.22904	15.13782	-16.181
-19.22904	15.53562	-16.121
-18.73128	15.13782	-16.063
-18.98016	15.53562	-16.004
-19.47792	15.13782	-15.946
-18.98016	15.13782	-15.888
-19.22904	15.53562	-15.829
-19.47792	15.53562	-15.769
-19.47792	14.739	-15.713
-19.47792	15.53562	-15.653
-19.7268	15.13782	-15.595
-19.22904	15.13782	-15.537
-19.47792	15.53562	-15.478
-19.7268	15.13782	-15.42
-19.22904	15.53562	-15.36
-19.22904	15.13782	-15.302
-19.22904	15.13782	-15.244
-19.22904	15.53562	-15.185
-19.22904	15.13782	-15.127
-19.7268	15.53562	-15.067
-19.22904	15.53562	-15.008
-19.22904	14.739	-14.951
-19.7268	15.53562	-14.892
-19.22904	15.13782	-14.834
-19.47792	15.13782	-14.776
-19.7268	15.53562	-14.716
-19.22904	15.13782	-14.658
-19.22904	15.53562	-14.599
-19.47792	15.13782	-14.541
