[info]
speed	300
torque	/
position	/
gravity	/
termination type	/
termination val	/
stopmode	/
pause	/
[SetUp]	/
anatomical zero	/
mov1	/
mov2	/
end position	/
scale values	/
max GET mov1	/
max GET mov2	/
[filter]	/
filter	/
[markers by index]	/
move 1	/
move 2	/
max power start	/
max power end	/
	/
[data]
-5.68854	15.13782	-51.745
-5.93742	15.53562	-51.685
-5.43966	15.53562	-51.626
-5.43966	15.13782	-51.568
-5.43966	15.53562	-51.508
-5.68854	14.739	-51.452
-5.43966	15.53562	-51.392
-5.43966	15.13782	-51.334
-5.43966	15.53562	-51.275
-5.43966	15.13782	-51.217
-5.68854	15.53562	-51.157
-5.68854	15.13782	-51.099
-5.19078	15.13782	-51.041
-5.43966	15.13782	-50.983
-5.43966	15.53562	-50.924
-5.43966	15.13782	-50.866
-5.19078	15.53562	-50.806
-5.19078	15.13782	-50.748
-5.43966	15.53562	-50.689
-5.43966	15.13782	-50.631
-5.43966	15.13782	-50.573
-5.19078	15.13782	-50.515
-5.19078	15.53562	-50.456
-4.9419	15.13782	-50.398
-4.9419	15.53562	-50.338
-4.9419	15.53562	-50.279
-5.19078	15.13782	-50.221
-4.9419	15.13782	-50.163
-4.9419	15.13782	-50.105
-4.69302	15.13782	-50.047
-4.69302	15.53562	-49.987
-4.9419	15.13782	-49.929
-4.9419	15.53562	-49.87
-4.9419	15.53562	-49.81
-4.69302	14.739	-49.754
-4.69302	15.53562	-49.694
-4.69302	15.13782	-49.636
-4.44414	15.53562	-49.577
-4.44414	15.13782	-49.519
-4.69302	15.53562	-49.459
-4.44414	15.13782	-49.401
-4.44414	15.53562	-49.342
-4.69302	15.13782	-49.284
-4.69302	15.13782	-49.226
-4.69302	15.53562	-49.166
-4.44414	15.13782	-49.108
-4.44414	15.13782	-49.05
-4.69302	15.13782	-48.993
-4.69302	15.53562	-48.933
-4.69302	15.53562	-48.874
-4.44414	15.13782	-48.816
-4.44414	15.13782	-48.758
-4.69302	15.53562	-48.698
-4.44414	15.13782	-48.64
-4.44414	15.53562	-48.581
-4.44414	15.13782	-48.523
-4.69302	15.13782	-48.465
-4.69302	15.53562	-48.405
-4.44414	15.13782	-48.347
-4.69302	15.53562	-48.288
-4.44414	15.13782	-48.23
-4.44414	15.13782	-48.172
-4.69302	15.13782	-48.114
-4.44414	15.53562	-48.054
-4.19526	15.13782	-47.996
-4.19526	15.13782	-47.938
-4.44414	15.53562	-47.879
-4.44414	15.53562	-47.819
-4.19526	15.13782	-47.761
-4.44414	15.13782	-47.703
-3.94536	15.53562	-47.644
-4.19526	15.13782	-47.586
-3.94536	15.13782	-47.528
-3.94536	15.13782	-47.47
-4.19526	15.53562	-47.411
-4.19526	15.53562	-47.351
-3.69648	15.13782	-47.293
-4.19526	15.13782	-47.235
-3.69648	15.13782	-47.177
-4.19526	15.53562	-47.118
-3.69648	15.13782	-47.06
-3.69648	15.53562	-47
-3.94536	15.13782	-46.942
-3.94536	15.53562	-46.883
-3.69648	15.13782	-46.825
-3.94536	15.13782	-46.767
-4.19526	15.13782	-46.709
-3.94536	15.53562	-46.649
-3.94536	15.13782	-46.591
-3.94536	15.13782	-46.533
-4.19526	15.53562	-46.474
-4.19526	15.13782	-46.416
-4.19526	15.53562	-46.356
-4.19526	14.739	-46.3
-4.44414	15.53562	-46.24
-3.94536	15.53562	-46.181
-4.19526	15.13782	-46.123
-3.94536	15.13782	-46.065
-3.94536	15.13782	-46.007
-4.19526	15.53562	-45.948
-4.44414	15.13782	-45.89
-4.44414	15.53562	-45.83
-4.44414	15.53562	-45.771
-4.19526	14.739	-45.714
-4.44414	15.13782	-45.656
-3.94536	15.53562	-45.597
-4.44414	15.13782	-45.539
-4.19526	15.53562	-45.479
-4.19526	15.53562	-45.42
-4.44414	15.13782	-45.362
-4.19526	15.13782	-45.304
-4.19526	15.13782	-45.246
-3.94536	15.53562	-45.186
-3.94536	15.13782	-45.128
-4.19526	15.53562	-45.069
-4.19526	15.53562	-45.009
-3.69648	15.13782	-44.951
-3.94536	15.13782	-44.893
-4.19526	15.13782	-44.835
-4.19526	15.53562	-44.776
-3.94536	15.13782	-44.718
-3.94536	15.13782	-44.66
-3.94536	15.53562	-44.6
-3.69648	15.13782	-44.542
-3.94536	15.53562	-44.483
-3.4476	14.739	-44.427
-3.69648	15.53562	-44.367
-3.94536	15.13782	-44.309
-3.69648	15.53562	-44.25
-3.4476	15.53562	-44.19
-3.4476	14.739	-44.134
-3.4476	15.53562	-44.074
-3.19872	15.13782	-44.016
-3.69648	15.53562	-43.957
-3.69648	15.13782	-43.899
-3.69648	15.53562	-43.839
-3.4476	15.13782	-43.781
-3.4476	15.13782	-43.723
-3.19872	15.13782	-43.665
-3.69648	15.53562	-43.606
-3.4476	15.53562	-43.546
-3.94536	15.13782	-43.488
-3.4476	15.13782	-43.43
-3.69648	15.53562	-43.371
-3.94536	15.13782	-43.313
-3.69648	15.13782	-43.255
-3.69648	15.53562	-43.195
-3.69648	15.53562	-43.136
-3.94536	15.13782	-43.078
-3.94536	15.13782	-43.02
-3.69648	15.53562	-42.96
-3.69648	15.13782	-42.903
-3.94536	15.13782	-42.845
-4.19526	15.13782	-42.787
-3.94536	15.53562	-42.727
-4.19526	15.53562	-42.668
-3.94536	15.13782	-42.61
-4.19526	15.13782	-42.552
-3.94536	15.13782	-42.494
